Experiment ID;Sheet;merge_number;Name_day0;Index_day0;Wells_day0;multiple_day0;Path 8bcrop_day0;Path segmented_day0;Area (pix2)_day0;Centroid_day0;Perimeter (pix)_day0;Solidity_day0;Equivalent Diameter (pix)_day0;Circularity_day0;Aspect ratio_day0;Mean grey value_day0;Homogeneity_day0;Energy_day0;Correlation_day0;Name_day1;Index_day1;Wells_day1;multiple_day1;Path 8bcrop_day1;Path segmented_day1;Area (pix2)_day1;Centroid_day1;Perimeter (pix)_day1;Solidity_day1;Equivalent Diameter (pix)_day1;Circularity_day1;Aspect ratio_day1;Mean grey value_day1;Homogeneity_day1;Energy_day1;Correlation_day1;Name_day2;Index_day2;Wells_day2;multiple_day2;Path 8bcrop_day2;Path segmented_day2;Area (pix2)_day2;Centroid_day2;Perimeter (pix)_day2;Solidity_day2;Equivalent Diameter (pix)_day2;Circularity_day2;Aspect ratio_day2;Mean grey value_day2;Homogeneity_day2;Energy_day2;Correlation_day2;Normalised alb_day2;Max temp (°C)_day2;Label_day2;Name_delta;Index_delta;Wells_delta;multiple_delta;Path 8bcrop_delta;Path segmented_delta;Area (pix2)_delta;Centroid_delta;Perimeter (pix)_delta;Solidity_delta;Equivalent Diameter (pix)_delta;Circularity_delta;Aspect ratio_delta;Mean grey value_delta;Homogeneity_delta;Energy_delta;Correlation_delta
2;Tube 5;1502170.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1502170.0;0.0;217.0;False;I:\For Leo to analyse\0309 pdx ptt\0509 post ptt\Analysis\2025-09-05_160650_tube5_cropped_8bits2\15_0217_0_8bits.tiff;I:\For Leo to analyse\0309 pdx ptt\0509 post ptt\Analysis\2025-09-05_160650_tube5_segmentationDebug2\15_0217_0_segmented.tiff;1181.0;(82. 67);218.710676550865;0.742533794404275;38.777518001185;0.31025571752134;0.798632851652527;566.337121425486;0.982442664110252;0.940012647631781;0.882023455904871;35.43509778974466;43.0;Dead;;;;;;;;;;;;;;;;;
2;Tube 5;1502180.0;1502180.0;0.0;218.0;False;G:\0309 pdx ptt\0409\Analysis\2025-09-04_120705_tube5_cropped_8bits2\15_0218_0_8bits.tiff;G:\0309 pdx ptt\0409\Analysis\2025-09-04_120705_tube5_segmentationDebug2\15_0218_0_segmented.tiff;1758.0;(72. 75);248.710676670074;0.792784667418263;47.31125785312;0.357141136714164;0.81589567620807;759.212320595549;0.966247813655314;0.913403493081683;0.904521818614534;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Tube 5;1602200.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1602200.0;0.0;220.0;False;I:\For Leo to analyse\0309 pdx ptt\0509 post ptt\Analysis\2025-09-05_160650_tube5_cropped_8bits2\16_0220_0_8bits.tiff;I:\For Leo to analyse\0309 pdx ptt\0509 post ptt\Analysis\2025-09-05_160650_tube5_segmentationDebug2\16_0220_0_segmented.tiff;880.5;(87. 72);189.982754588127;0.694126921560898;33.4826435506414;0.306556736279784;0.534384263081643;583.18429264434;0.987353801613573;0.95438460052395;0.879149765518026;31.74246234872918;50.0;Dead;;;;;;;;;;;;;;;;;
2;Tube 5;1602210.0;1602210.0;0.0;221.0;False;G:\0309 pdx ptt\0409\Analysis\2025-09-04_120705_tube5_cropped_8bits2\16_0221_0_8bits.tiff;G:\0309 pdx ptt\0409\Analysis\2025-09-04_120705_tube5_segmentationDebug2\16_0221_0_segmented.tiff;1905.0;(75. 81);239.539103984832;0.774075579032913;49.2495820563026;0.417207399730409;0.751984670050213;738.697917480405;0.958732173261664;0.907249281455797;0.90354568143357;1602210.0;0.0;221.0;False;I:\For Leo to analyse\0309 pdx ptt\0509 pre ptt\Analysis\2025-09-05_104241_tube5_cropped_8bits2\16_0221_0_8bits.tiff;I:\For Leo to analyse\0309 pdx ptt\0509 pre ptt\Analysis\2025-09-05_104241_tube5_segmentationDebug2\16_0221_0_segmented.tiff;1129.0;(63. 77);165.396968483924;0.841595229221021;37.9142116627261;0.518619348776051;0.569559247486746;838.404793663944;0.979652589149628;0.944260002721637;0.866148675452532;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Tube 5;1703240.0;1703240.0;0.0;324.0;False;G:\0309 pdx ptt\0409\Analysis\2025-09-04_120705_tube5_cropped_8bits2\17_0324_0_8bits.tiff;G:\0309 pdx ptt\0409\Analysis\2025-09-04_120705_tube5_segmentationDebug2\17_0324_0_segmented.tiff;1842.5;(75. 68);289.438598752021;0.739365971107544;48.4349446285895;0.276378634367066;0.717331897913033;629.940905684654;0.96171622383867;0.908381685861887;0.907942917406632;1703240.0;0.0;324.0;False;I:\For Leo to analyse\0309 pdx ptt\0509 pre ptt\Analysis\2025-09-05_104241_tube5_cropped_8bits2\17_0324_0_8bits.tiff;I:\For Leo to analyse\0309 pdx ptt\0509 pre ptt\Analysis\2025-09-05_104241_tube5_segmentationDebug2\17_0324_0_segmented.tiff;1150.0;(69. 71);192.568541407585;0.761841669426962;38.265199286629;0.389705937411599;0.670589447280669;652.482518460996;0.977612040757086;0.942113070746477;0.892793491664065;1703240.0;0.0;324.0;False;I:\For Leo to analyse\0309 pdx ptt\0509 post ptt\Analysis\2025-09-05_160650_tube5_cropped_8bits2\17_0324_0_8bits.tiff;I:\For Leo to analyse\0309 pdx ptt\0509 post ptt\Analysis\2025-09-05_160650_tube5_segmentationDebug2\17_0324_0_segmented.tiff;1143.0;(89. 74);184.710676670074;0.759468438538206;38.1485622223471;0.42099030618975;0.541199319353472;657.571929360057;0.980704783619904;0.942959450751782;0.887014469799586;37.49445217031098;41.0;Dead;0.0;0.0;0.0;;;;-7.0;;-7.857864737510994;-0.0023732308887559617;-0.11663706428189613;0.031284368778150995;-0.12939012792719706;5.089410899061022;0.003092742862818021;0.0008463800053050141;-0.005779021864478984
2;Tube 5;1806240.0;1806240.0;0.0;624.0;False;G:\0309 pdx ptt\0409\Analysis\2025-09-04_120705_tube5_cropped_8bits2\18_0624_0_8bits.tiff;G:\0309 pdx ptt\0409\Analysis\2025-09-04_120705_tube5_segmentationDebug2\18_0624_0_segmented.tiff;1746.0;(77. 62);198.911687374115;0.874092615769712;47.1495094895757;0.554540794508292;0.770560287063292;771.140131608579;0.963183181718704;0.915384739006221;0.913879322348495;1806240.0;0.0;624.0;False;I:\For Leo to analyse\0309 pdx ptt\0509 pre ptt\Analysis\2025-09-05_104241_tube5_cropped_8bits2\18_0624_0_8bits.tiff;I:\For Leo to analyse\0309 pdx ptt\0509 pre ptt\Analysis\2025-09-05_104241_tube5_segmentationDebug2\18_0624_0_segmented.tiff;1246.0;(83. 90);185.740114450454;0.798462031400192;39.8303461287999;0.453854335766909;0.853441209957949;617.947725417197;0.977830964190221;0.938330254122097;0.904625007432536;1806240.0;0.0;624.0;False;I:\For Leo to analyse\0309 pdx ptt\0509 post ptt\Analysis\2025-09-05_160650_tube5_cropped_8bits2\18_0624_0_8bits.tiff;I:\For Leo to analyse\0309 pdx ptt\0509 post ptt\Analysis\2025-09-05_160650_tube5_segmentationDebug2\18_0624_0_segmented.tiff;1097.5;(87. 78);171.012192606925;0.787867910983488;37.3815516043253;0.471585281936121;0.818618002472588;624.631672473104;0.977968081039222;0.945130023635534;0.889888764471468;18.818238305175015;48.0;Dead;0.0;0.0;0.0;;;;-148.5;;-14.727921843529003;-0.010594120416704045;-2.4487945244746;0.017730946169212003;-0.03482320748536105;6.68394705590697;0.00013711684900097332;0.006799769513436971;-0.014736242961068013
2;Tube 5;1909240.0;1909240.0;0.0;924.0;False;G:\0309 pdx ptt\0409\Analysis\2025-09-04_120705_tube5_cropped_8bits2\19_0924_0_8bits.tiff;G:\0309 pdx ptt\0409\Analysis\2025-09-04_120705_tube5_segmentationDebug2\19_0924_0_segmented.tiff;2118.5;(78. 75);318.267025589942;0.697333772218564;51.9360951123728;0.262817960977545;0.648823074173494;607.248971005303;0.951810965271098;0.894469533487727;0.896897517786435;1909240.0;0.0;924.0;False;I:\For Leo to analyse\0309 pdx ptt\0509 pre ptt\Analysis\2025-09-05_104241_tube5_cropped_8bits2\19_0924_0_8bits.tiff;I:\For Leo to analyse\0309 pdx ptt\0509 pre ptt\Analysis\2025-09-05_104241_tube5_segmentationDebug2\19_0924_0_segmented.tiff;915.5;(64. 73);129.982754826545;0.906435643564356;34.1416285962612;0.68092101604796;0.869967695093216;544.326032301032;0.987133651188921;0.954830458589608;0.89072632884802;1909240.0;0.0;924.0;False;I:\For Leo to analyse\0309 pdx ptt\0509 post ptt\Analysis\2025-09-05_160650_tube5_cropped_8bits2\19_0924_0_8bits.tiff;I:\For Leo to analyse\0309 pdx ptt\0509 post ptt\Analysis\2025-09-05_160650_tube5_segmentationDebug2\19_0924_0_segmented.tiff;936.0;(78. 79);155.254833221435;0.775476387738193;34.5217643505095;0.487972620159606;0.873198741119002;708.375562958478;0.983171840916807;0.953086679362665;0.878922795890033;31.06784625854366;42.0;Dead;0.0;0.0;0.0;;;;20.5;;25.272078394890002;-0.13095925582616297;0.3801357542483004;-0.19294839588835394;0.003231046025785944;164.04953065744598;-0.0039618102721140636;-0.0017437792269430208;-0.011803532957987084
2;Tube 5;2012240.0;2012240.0;0.0;1224.0;False;G:\0309 pdx ptt\0409\Analysis\2025-09-04_120705_tube5_cropped_8bits2\20_1224_0_8bits.tiff;G:\0309 pdx ptt\0409\Analysis\2025-09-04_120705_tube5_segmentationDebug2\20_1224_0_segmented.tiff;1497.5;(76. 73);223.982754707336;0.772106212941479;43.6655037557212;0.375100403944622;0.849598185199994;618.332912596147;0.966781915882902;0.925606382623117;0.901321967074542;;;;;;;;;;;;;;;;;;2012240.0;0.0;1224.0;True;I:\For Leo to analyse\0309 pdx ptt\0509 post ptt\Analysis\2025-09-05_160650_tube5_cropped_8bits2\20_1224_0_8bits.tiff;I:\For Leo to analyse\0309 pdx ptt\0509 post ptt\Analysis\2025-09-05_160650_tube5_segmentationDebug2\20_1224_0_segmented.tiff;874.0;(69. 82);178.568541288375;0.666412504765535;33.3588273489721;0.344438266482121;0.810987589840884;566.849175877014;0.982431567344319;0.955045239973965;0.88641847855099;28.972985767967568;42.0;Dead;;;;;;;;;;;;;;;;;
2;Tube 5;2013240.0;;;;;;;;;;;;;;;;;;2013240.0;0.0;1324.0;False;I:\For Leo to analyse\0309 pdx ptt\0509 pre ptt\Analysis\2025-09-05_104241_tube5_cropped_8bits2\20_1324_0_8bits.tiff;I:\For Leo to analyse\0309 pdx ptt\0509 pre ptt\Analysis\2025-09-05_104241_tube5_segmentationDebug2\20_1324_0_segmented.tiff;1117.5;(82. 80);164.325900912284;0.830546265328874;37.7206202393537;0.520050300778825;0.822180766694331;772.025500886894;0.981277013197107;0.944484478240804;0.896693963645329;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Tube 5;205050.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;205050.0;0.0;505.0;True;I:\For Leo to analyse\0309 pdx ptt\0509 post ptt\Analysis\2025-09-05_160650_tube5_cropped_8bits2\2_0505_0_8bits.tiff;I:\For Leo to analyse\0309 pdx ptt\0509 post ptt\Analysis\2025-09-05_160650_tube5_segmentationDebug2\2_0505_0_segmented.tiff;1947.0;(72. 50);323.4802287817;0.681007345225603;49.7895309638418;0.233819287267994;0.625624315774676;628.000189558619;0.960253431967605;0.90231809021476;0.868137990562351;85.28567624345357;37.0;Alive;;;;;;;;;;;;;;;;;
