Experiment ID;Sheet;merge_number;Name_day0;Index_day0;Wells_day0;multiple_day0;Path 8bcrop_day0;Path segmented_day0;Area (pix2)_day0;Centroid_day0;Perimeter (pix)_day0;Solidity_day0;Equivalent Diameter (pix)_day0;Circularity_day0;Aspect ratio_day0;Mean grey value_day0;Homogeneity_day0;Energy_day0;Correlation_day0;Name_day1;Index_day1;Wells_day1;multiple_day1;Path 8bcrop_day1;Path segmented_day1;Area (pix2)_day1;Centroid_day1;Perimeter (pix)_day1;Solidity_day1;Equivalent Diameter (pix)_day1;Circularity_day1;Aspect ratio_day1;Mean grey value_day1;Homogeneity_day1;Energy_day1;Correlation_day1;Name_day2;Index_day2;Wells_day2;multiple_day2;Path 8bcrop_day2;Path segmented_day2;Area (pix2)_day2;Centroid_day2;Perimeter (pix)_day2;Solidity_day2;Equivalent Diameter (pix)_day2;Circularity_day2;Aspect ratio_day2;Mean grey value_day2;Homogeneity_day2;Energy_day2;Correlation_day2;Max temp (°C)_day2;Normalised alb_day2;Label_day2
1;Tube 8;1002020.0;;;;;;;;;;;;;;;;;;1002020.0;0.0;202.0;False;F:\For Leo to analyse\09092025 hs\11092025 pre laser\Analysis\2025-09-11_104754_tube8_cropped_8bits\9_0202_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\11092025 pre laser\Analysis\2025-09-11_104754_tube8_segmentationDebug\9_0202_0_segmented.tiff;1396.0;(74. 68);170.225395321846;0.8604006163328197;42.15972490956609;0.6054058029415558;0.8772378326974581;651.6288397816396;0.9788252118740868;0.9321918125603288;0.8988303418496529;;;;;;;;;;;;;;;;;;;;
1;Tube 8;1002030.0;1002030.0;0.0;203.0;False;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_cropped_8bits\10_0203_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_segmentationDebug\10_0203_0_segmented.tiff;1117.5;(72. 83);160.32590067386627;0.8320923306031274;37.72062023935376;0.5463236724556981;0.8074821386505181;703.873458206896;0.9728887326273632;0.9445205687252298;0.8839886614931541;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 8;1002040.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1002040.0;0.0;204.0;False;F:\For Leo to analyse\09092025 hs\11092025 post laser\Analysis\2025-09-11_164230_tube8_cropped_8bits\9_0204_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\11092025 post laser\Analysis\2025-09-11_164230_tube8_segmentationDebug\9_0204_0_segmented.tiff;1542.5;(76. 78);186.81118202209475;0.8692589461820232;44.3167236802766;0.5554299574110376;0.943798442542856;799.3607218976179;0.9671748080405164;0.9246968137224384;0.8928112892991633;48.0;78.62980157720682;Alive
1;Tube 8;104050.0;104050.0;0.0;405.0;False;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_cropped_8bits\1_0405_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_segmentationDebug\1_0405_0_segmented.tiff;2165.0;(90. 73);226.85281193256375;0.8574257425742574;52.50298671839181;0.5286636266713126;0.7868323496187066;845.6564883906192;0.9550502798885758;0.895852756491855;0.9070694080758376;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 8;1102050.0;;;;;;;;;;;;;;;;;;1102050.0;0.0;205.0;False;F:\For Leo to analyse\09092025 hs\11092025 pre laser\Analysis\2025-09-11_104754_tube8_cropped_8bits\10_0205_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\11092025 pre laser\Analysis\2025-09-11_104754_tube8_segmentationDebug\10_0205_0_segmented.tiff;1421.0;(74. 78);166.3675308227539;0.9085677749360612;42.53555445822549;0.6451590592536268;0.7319101394392623;495.4153086586056;0.978863298951416;0.931475570605798;0.9116214914508816;;;;;;;;;;;;;;;;;;;;
1;Tube 8;1102060.0;1102060.0;0.0;206.0;False;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_cropped_8bits\11_0206_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_segmentationDebug\11_0206_0_segmented.tiff;1334.5;(74. 79);165.982754945755;0.8881863560732113;41.22060373707637;0.6086988831058886;0.9435445511438756;635.9225391054047;0.975904959811158;0.9350772373526284;0.9282171436997574;;;;;;;;;;;;;;;;;;1102060.0;0.0;206.0;False;F:\For Leo to analyse\09092025 hs\11092025 post laser\Analysis\2025-09-11_164230_tube8_cropped_8bits\10_0206_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\11092025 post laser\Analysis\2025-09-11_164230_tube8_segmentationDebug\10_0206_0_segmented.tiff;1634.0;(64. 75);205.19595789909363;0.8414006179196705;45.61220687598064;0.4876680611559589;0.7507399653814871;900.367109923849;0.9710718422026752;0.9205912145007288;0.9058524276939098;48.0;95.80100483337573;Alive
1;Tube 8;1202080.0;;;;;;;;;;;;;;;;;;1202080.0;0.0;208.0;False;F:\For Leo to analyse\09092025 hs\11092025 pre laser\Analysis\2025-09-11_104754_tube8_cropped_8bits\11_0208_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\11092025 pre laser\Analysis\2025-09-11_104754_tube8_segmentationDebug\11_0208_0_segmented.tiff;1822.5;(86. 74);228.1248903274536;0.8109010011123471;48.17135113612482;0.4400804286849942;0.8771561608221738;917.2679482126736;0.962342691087511;0.911012876396496;0.8802706687124989;;;;;;;;;;;;;;;;;;;;
1;Tube 8;1202100.0;1202100.0;0.0;210.0;False;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_cropped_8bits\12_0210_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_segmentationDebug\12_0210_0_segmented.tiff;1483.0;(76. 68);168.71067655086517;0.9004250151791136;43.45358724941183;0.6547354877581126;0.7676611280369953;546.1185030016509;0.9709226446446017;0.92796580762214;0.9246126419964462;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 8;1302110.0;;;;;;;;;;;;;;;;;;1302110.0;0.0;211.0;False;F:\For Leo to analyse\09092025 hs\11092025 pre laser\Analysis\2025-09-11_104754_tube8_cropped_8bits\12_0211_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\11092025 pre laser\Analysis\2025-09-11_104754_tube8_segmentationDebug\12_0211_0_segmented.tiff;1411.5;(75. 79);165.15432786941528;0.8990445859872611;42.39313172429801;0.6502956198582885;0.6964885884318259;616.8263645224172;0.9744054150904524;0.9317667152765068;0.9303219602129128;;;;;;;;;;;;;;;;;;;;
1;Tube 8;1302120.0;1302120.0;0.0;212.0;False;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_cropped_8bits\13_0212_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_segmentationDebug\13_0212_0_segmented.tiff;1289.0;(77. 56);160.3675308227539;0.8973198746954403;40.511797950271536;0.6298395041370047;0.6622285062849945;434.74706434754194;0.9749534282167678;0.9373396195147242;0.927786657401163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 8;1402140.0;;;;;;;;;;;;;;;;;;1402140.0;0.0;214.0;False;F:\For Leo to analyse\09092025 hs\11092025 pre laser\Analysis\2025-09-11_104754_tube8_cropped_8bits\13_0214_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\11092025 pre laser\Analysis\2025-09-11_104754_tube8_segmentationDebug\13_0214_0_segmented.tiff;1178.0;(68. 65);218.3675308227539;0.7879598662207358;38.728234967501706;0.310440967123922;0.6867847554060088;635.6204848966615;0.9774064224995138;0.940199726987798;0.8975060011234908;;;;;;;;;;;;;;;;;;;;
1;Tube 8;1402150.0;1402150.0;0.0;215.0;False;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_cropped_8bits\14_0215_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_segmentationDebug\14_0215_0_segmented.tiff;892.5;(85. 98);134.66904640197754;0.8619024625784645;33.710032537452896;0.6184185655461892;0.7921915773994032;469.50213841054233;0.9803972538053364;0.955657672975245;0.9283249053344432;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 8;1402150.0;1402150.0;1.0;215.0;False;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_cropped_8bits\14_0215_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_segmentationDebug\14_0215_0_segmented.tiff;447.5;(92. 52);91.01219260692596;0.8985943775100401;23.869953838853256;0.6788967805907448;0.9359964800307552;480.8273296878558;0.9922646239424764;0.9768919047124844;0.917290735328088;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 8;1502170.0;;;;;;;;;;;;;;;;;;1502170.0;0.0;217.0;False;F:\For Leo to analyse\09092025 hs\11092025 pre laser\Analysis\2025-09-11_104754_tube8_cropped_8bits\14_0217_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\11092025 pre laser\Analysis\2025-09-11_104754_tube8_segmentationDebug\14_0217_0_segmented.tiff;754.5;(79. 71);142.66904664039612;0.8152350081037277;30.994503327246274;0.4658108388460086;0.7536539525503558;676.971428780331;0.985042969052444;0.961522013776462;0.8977934788447068;;;;;;;;;;;;;;;;;;;;
1;Tube 8;1502180.0;1502180.0;0.0;218.0;False;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_cropped_8bits\15_0218_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_segmentationDebug\15_0218_0_segmented.tiff;702.5;(73. 75);130.32590067386627;0.8328393598103142;29.907369997651948;0.5197502688119235;0.6881534793393346;625.7367798414762;0.9828038722567284;0.9639202912705838;0.8922101587586607;;;;;;;;;;;;;;;;;;1502180.0;0.0;218.0;False;F:\For Leo to analyse\09092025 hs\11092025 post laser\Analysis\2025-09-11_164230_tube8_cropped_8bits\14_0218_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\11092025 post laser\Analysis\2025-09-11_164230_tube8_segmentationDebug\14_0218_0_segmented.tiff;687.0;(93. 68);115.25483298301695;0.9063324538258576;29.57559073345885;0.6499026527184879;0.5653823101663629;814.2115715251616;0.9830933922481014;0.9657469203129566;0.8977736109843498;55.0;44.59743067921649;Dead
1;Tube 8;1502180.0;1502180.0;0.0;218.0;False;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_cropped_8bits\15_0218_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_segmentationDebug\15_0218_0_segmented.tiff;702.5;(73. 75);130.32590067386627;0.8328393598103142;29.907369997651948;0.5197502688119235;0.6881534793393346;625.7367798414762;0.9828038722567284;0.9639202912705838;0.8922101587586607;;;;;;;;;;;;;;;;;;1502180.0;1.0;218.0;False;F:\For Leo to analyse\09092025 hs\11092025 post laser\Analysis\2025-09-11_164230_tube8_cropped_8bits\14_0218_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\11092025 post laser\Analysis\2025-09-11_164230_tube8_segmentationDebug\14_0218_0_segmented.tiff;499.5;(15. 65);109.69848430156708;0.7816901408450704;25.218706402097904;0.5216078306171646;0.8361016998849933;346.6021035865326;0.9874938715983076;0.9742433856160214;0.90688179859088;55.0;44.59743067921649;Dead
1;Tube 8;1602210.0;1602210.0;0.0;221.0;False;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_cropped_8bits\16_0221_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_segmentationDebug\16_0221_0_segmented.tiff;926.0;(70. 59);136.08326017856598;0.864209052729818;34.3368580162012;0.6283642092392904;0.96829594818436;607.3482905982905;0.978026598849716;0.9540862959032212;0.8956386985124324;1602210.0;0.0;221.0;False;F:\For Leo to analyse\09092025 hs\11092025 pre laser\Analysis\2025-09-11_104754_tube8_cropped_8bits\15_0221_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\11092025 pre laser\Analysis\2025-09-11_104754_tube8_segmentationDebug\15_0221_0_segmented.tiff;1099.0;(85. 74);149.39696836471558;0.8698060941828255;37.40708836121763;0.6187625023579175;0.9443875705665992;780.7505497202317;0.9759313018156114;0.9458394497549788;0.8832172330522553;;;;;;;;;;;;;;;;;;;;
1;Tube 8;1703240.0;1703240.0;0.0;324.0;False;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_cropped_8bits\17_0324_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_segmentationDebug\17_0324_0_segmented.tiff;662.0;(72. 80);116.42640590667725;0.8785666887856669;29.03247455203703;0.6137123622624695;0.7518759761730328;704.3297345497656;0.982677632619392;0.9663240776380286;0.8748148659722433;1703240.0;0.0;324.0;False;F:\For Leo to analyse\09092025 hs\11092025 pre laser\Analysis\2025-09-11_104754_tube8_cropped_8bits\16_0324_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\11092025 pre laser\Analysis\2025-09-11_104754_tube8_segmentationDebug\16_0324_0_segmented.tiff;918.0;(76. 72);145.39696836471558;0.8334089877439855;34.18821291127805;0.5456847824064515;0.8083523595332696;644.7901758691207;0.9802607587852116;0.9540133101970912;0.8916033637916599;;;;;;;;;;;;;;;;;;;;
1;Tube 8;1806240.0;1806240.0;0.0;624.0;False;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_cropped_8bits\18_0624_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_segmentationDebug\18_0624_0_segmented.tiff;750.0;(70. 74);117.5979790687561;0.9074410163339384;30.90193616185517;0.681508709823593;0.7434953622073114;724.792429221631;0.9810186079488424;0.9623472877546064;0.8942394244433223;1806240.0;0.0;624.0;False;F:\For Leo to analyse\09092025 hs\11092025 pre laser\Analysis\2025-09-11_104754_tube8_cropped_8bits\17_0624_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\11092025 pre laser\Analysis\2025-09-11_104754_tube8_segmentationDebug\17_0624_0_segmented.tiff;1026.5;(73. 71);180.46803605556488;0.7165794066317627;36.15218378840543;0.3960666120504587;0.801347376736943;649.1928914838627;0.97772490460372;0.9479775369950324;0.8926486390527044;;;;;;;;;;;;;;;;;;;;
1;Tube 8;1908240.0;;;;;;;;;;;;;;;;;;1908240.0;0.0;824.0;False;F:\For Leo to analyse\09092025 hs\11092025 pre laser\Analysis\2025-09-11_104754_tube8_cropped_8bits\18_0824_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\11092025 pre laser\Analysis\2025-09-11_104754_tube8_segmentationDebug\18_0824_0_segmented.tiff;807.0;(68. 82);136.08326029777527;0.8512658227848101;32.05470811910906;0.5476133001810835;0.722213941247374;673.1242852080775;0.981133871701578;0.9592327025522284;0.8905588397538433;;;;;;;;;;;;;;;;;;;;
1;Tube 8;1909240.0;1909240.0;0.0;924.0;False;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_cropped_8bits\19_0924_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_segmentationDebug\19_0924_0_segmented.tiff;747.0;(84. 82);147.74011409282684;0.7638036809815951;30.8400703617415;0.4300645107243647;0.5229319809747609;566.3216941014709;0.9786727094902744;0.9612271487729208;0.8755039462587992;;;;;;;;;;;;;;;;;;1909240.0;0.0;924.0;False;F:\For Leo to analyse\09092025 hs\11092025 post laser\Analysis\2025-09-11_164230_tube8_cropped_8bits\18_0924_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\11092025 post laser\Analysis\2025-09-11_164230_tube8_segmentationDebug\18_0924_0_segmented.tiff;718.5;(79. 59);130.18376553058624;0.8197375926982317;30.246034663939245;0.5327494107264877;0.781138838896107;457.4249213265553;0.9809866422219652;0.9636883121012472;0.8969074392854728;42.0;104.02887306029001;Alive
1;Tube 8;2012240.0;2012240.0;1.0;1224.0;True;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_cropped_8bits\20_1224_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_segmentationDebug\20_1224_0_segmented.tiff;964.0;(64. 18);156.08326029777527;0.8214742224115893;35.03431062722223;0.4972493701682939;0.6198641195526265;386.3208756057943;0.975526725628782;0.9516226196648524;0.9073601348162188;2012240.0;0.0;1224.0;False;F:\For Leo to analyse\09092025 hs\11092025 pre laser\Analysis\2025-09-11_104754_tube8_cropped_8bits\19_1224_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\11092025 pre laser\Analysis\2025-09-11_104754_tube8_segmentationDebug\19_1224_0_segmented.tiff;878.5;(73. 76);136.32590091228485;0.8758723828514456;33.44459507977097;0.5940115329250928;0.8900231129591851;652.4641262171463;0.9830343624927124;0.9562599838248044;0.9035744836146956;2012240.0;0.0;1224.0;False;F:\For Leo to analyse\09092025 hs\11092025 post laser\Analysis\2025-09-11_164230_tube8_cropped_8bits\19_1224_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\11092025 post laser\Analysis\2025-09-11_164230_tube8_segmentationDebug\19_1224_0_segmented.tiff;913.5;(71. 72);168.81118214130402;0.7358034635521546;34.104315329816714;0.4028246082723991;0.7413621232562313;734.2674179927749;0.978854099136167;0.9534693902814524;0.8866220500152364;42.0;106.77149580259476;Alive
1;Tube 8;2012241.0;2012241.0;0.0;1224.0;True;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_cropped_8bits\20_1224_1_8bits.tiff;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_segmentationDebug\20_1224_1_segmented.tiff;935.5;(74. 49);157.9827550649643;0.7975277067348678;34.51254256208524;0.4710145135354939;0.6693030486416127;381.6408276608381;0.9754868752189202;0.9527839000991122;0.8998480612774925;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 8;206050.0;;;;;;;;;;;;;;;;;;206050.0;0.0;605.0;False;F:\For Leo to analyse\09092025 hs\11092025 pre laser\Analysis\2025-09-11_104754_tube8_cropped_8bits\1_0605_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\11092025 pre laser\Analysis\2025-09-11_104754_tube8_segmentationDebug\1_0605_0_segmented.tiff;1764.0;(77. 60);205.0538226366043;0.8571428571428571;47.39192501801153;0.5271967266672738;0.836429510675354;679.4655354004249;0.956197527323412;0.9141145328333184;0.9035208783103617;;;;;;;;;;;;;;;;;;;;
1;Tube 8;207050.0;207050.0;0.0;705.0;False;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_cropped_8bits\2_0705_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_segmentationDebug\2_0705_0_segmented.tiff;1554.0;(74. 75);204.36753058433533;0.8235294117647058;44.48161701780234;0.4675597135594313;0.8299549722700277;868.3024106037433;0.9616462935586768;0.9236910885094524;0.8962474665474983;;;;;;;;;;;;;;;;;;207050.0;0.0;705.0;False;F:\For Leo to analyse\09092025 hs\11092025 post laser\Analysis\2025-09-11_164230_tube8_cropped_8bits\1_0705_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\11092025 post laser\Analysis\2025-09-11_164230_tube8_segmentationDebug\1_0705_0_segmented.tiff;2187.0;(73. 75);275.1370828151703;0.7523219814241486;52.76907128551535;0.3630449420019424;0.6673296425000478;288.07620427707366;0.9430210104488752;0.8929587114607574;0.9133903609469624;37.0;103.90962859323328;Alive
1;Tube 8;309050.0;;;;;;;;;;;;;;;;;;309050.0;0.0;905.0;False;F:\For Leo to analyse\09092025 hs\11092025 pre laser\Analysis\2025-09-11_104754_tube8_cropped_8bits\2_0905_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\11092025 pre laser\Analysis\2025-09-11_104754_tube8_segmentationDebug\2_0905_0_segmented.tiff;2165.0;(63. 81);225.6812390089035;0.8630655770380705;52.50298671839181;0.5341667482211964;0.7503238916088207;878.7628325398316;0.9556593626610362;0.8957797767560199;0.8903059516925882;;;;;;;;;;;;;;;;;;;;
1;Tube 8;310050.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;310050.0;0.0;1005.0;False;F:\For Leo to analyse\09092025 hs\11092025 post laser\Analysis\2025-09-11_164230_tube8_cropped_8bits\2_1005_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\11092025 post laser\Analysis\2025-09-11_164230_tube8_segmentationDebug\2_1005_0_segmented.tiff;2037.5;(75. 74);208.1248904466629;0.8928571428571429;50.93354074083103;0.5910979279213688;0.699054678051632;863.7549731670731;0.9578499429323574;0.9021487216982792;0.8915594470656008;37.0;96.03949376748919;Alive
1;Tube 8;311050.0;311050.0;0.0;1105.0;False;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_cropped_8bits\3_1105_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_segmentationDebug\3_1105_0_segmented.tiff;1695.0;(74. 77);195.74011433124545;0.8573596358118362;46.45579649867281;0.555929718995211;0.8391459065416592;746.4453898907798;0.9591860286319244;0.9176334381582436;0.9033999445819793;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 8;412050.0;;;;;;;;;;;;;;;;;;412050.0;0.0;1205.0;False;F:\For Leo to analyse\09092025 hs\11092025 pre laser\Analysis\2025-09-11_104754_tube8_cropped_8bits\3_1205_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\11092025 pre laser\Analysis\2025-09-11_104754_tube8_segmentationDebug\3_1205_0_segmented.tiff;1945.0;(71. 86);217.53910338878632;0.8306641042067051;49.7639519583191;0.5164815371670307;0.6830027519567369;851.4665961340431;0.9689560853148694;0.9059057314425816;0.8743043873671337;;;;;;;;;;;;;;;;;;;;
1;Tube 8;413050.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;413050.0;0.0;1305.0;False;F:\For Leo to analyse\09092025 hs\11092025 post laser\Analysis\2025-09-11_164230_tube8_cropped_8bits\3_1305_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\11092025 post laser\Analysis\2025-09-11_164230_tube8_segmentationDebug\3_1305_0_segmented.tiff;2227.0;(71. 74);237.1959580183029;0.8160498351044339;53.249455078199695;0.4974111461987135;0.751605171852841;878.183199051241;0.950339801942766;0.8927875791736565;0.8885170655770518;37.0;96.27798270160265;Alive
1;Tube 8;414050.0;414050.0;0.0;1405.0;False;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_cropped_8bits\4_1405_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_segmentationDebug\4_1405_0_segmented.tiff;1704.0;(85. 57);201.88224947452545;0.8404438964241677;46.57896718722644;0.5253916714281065;0.7847655278674879;859.9065884104652;0.9583042088966822;0.9171783094518858;0.9032531775844485;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 8;515030.0;515030.0;0.0;1503.0;False;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_cropped_8bits\5_1503_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_segmentationDebug\5_1503_0_segmented.tiff;1356.0;(77. 81);170.225395321846;0.8782383419689119;41.55132756797165;0.5880589317970984;0.8921742429366252;625.1217224717457;0.9691430057380468;0.9339108174184628;0.8997746884755684;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 8;515040.0;;;;;;;;;;;;;;;;;;515040.0;0.0;1504.0;False;F:\For Leo to analyse\09092025 hs\11092025 pre laser\Analysis\2025-09-11_104754_tube8_cropped_8bits\4_1504_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\11092025 pre laser\Analysis\2025-09-11_104754_tube8_segmentationDebug\4_1504_0_segmented.tiff;1777.0;(55. 74);224.7106766700745;0.8095671981776765;47.56623456817225;0.4422317064859842;0.85388693990386;811.2028594000451;0.9611903586069226;0.9133926637986308;0.8987411290093167;;;;;;;;;;;;;;;;;;;;
1;Tube 8;613010.0;613010.0;0.0;1301.0;False;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_cropped_8bits\6_1301_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_segmentationDebug\6_1301_0_segmented.tiff;1681.0;(65. 60);219.53910386562347;0.7912449988232525;46.26354585091602;0.4382821699590044;0.7514620947150487;654.0853031924967;0.9572067530532702;0.9174016555668204;0.8972837995872294;;;;;;;;;;;;;;;;;;613010.0;0.0;1301.0;False;F:\For Leo to analyse\09092025 hs\11092025 post laser\Analysis\2025-09-11_164230_tube8_cropped_8bits\5_1301_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\11092025 post laser\Analysis\2025-09-11_164230_tube8_segmentationDebug\5_1301_0_segmented.tiff;2416.5;(77. 78);244.61017167568207;0.8602705589177644;55.46876021557108;0.5075135462027961;0.8610494122139993;820.1625971779918;0.9496991254183518;0.8841296717331679;0.8983409457668668;37.0;109.0371406766726;Alive
1;Tube 8;614010.0;;;;;;;;;;;;;;;;;;614010.0;0.0;1401.0;False;F:\For Leo to analyse\09092025 hs\11092025 pre laser\Analysis\2025-09-11_104754_tube8_cropped_8bits\5_1401_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\11092025 pre laser\Analysis\2025-09-11_104754_tube8_segmentationDebug\5_1401_0_segmented.tiff;1749.0;(68. 74);191.39696860313416;0.8802214393558128;47.18999855628097;0.5999700391512648;0.9097902848430972;1088.5889058919902;0.9664506461212344;0.915534975354846;0.8585654832716311;;;;;;;;;;;;;;;;;;;;
1;Tube 8;710010.0;710010.0;0.0;1001.0;False;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_cropped_8bits\7_1001_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\10092025\Analysis\2025-09-10_152848_tube8_segmentationDebug\7_1001_0_segmented.tiff;1822.0;(83. 78);257.33809328079224;0.780968709815688;48.164742815751296;0.3457403593952565;0.6509266577854267;547.2484460481321;0.95570676644388;0.9101699742134826;0.9170820745816312;;;;;;;;;;;;;;;;;;710010.0;0.0;1001.0;False;F:\For Leo to analyse\09092025 hs\11092025 post laser\Analysis\2025-09-11_164230_tube8_cropped_8bits\6_1001_0_8bits.tiff;F:\For Leo to analyse\09092025 hs\11092025 post laser\Analysis\2025-09-11_164230_tube8_segmentationDebug\6_1001_0_segmented.tiff;1584.5;(75. 60);185.2964633703232;0.860907362129856;44.91601116119802;0.5799196797713623;0.8201916545844586;934.3548665827902;0.9652845636743104;0.923198670641985;0.8952342314451159;45.0;83.99580259475961;Alive
