Experiment ID;Sheet;merge_number;Name_day0;Index_day0;Wells_day0;multiple_day0;Path 8bcrop_day0;Path segmented_day0;Area (pix2)_day0;Centroid_day0;Perimeter (pix)_day0;Solidity_day0;Equivalent Diameter (pix)_day0;Circularity_day0;Aspect ratio_day0;Mean grey value_day0;Homogeneity_day0;Energy_day0;Correlation_day0;Name_day1;Index_day1;Wells_day1;multiple_day1;Path 8bcrop_day1;Path segmented_day1;Area (pix2)_day1;Centroid_day1;Perimeter (pix)_day1;Solidity_day1;Equivalent Diameter (pix)_day1;Circularity_day1;Aspect ratio_day1;Mean grey value_day1;Homogeneity_day1;Energy_day1;Correlation_day1;Name_day2;Index_day2;Wells_day2;multiple_day2;Path 8bcrop_day2;Path segmented_day2;Area (pix2)_day2;Centroid_day2;Perimeter (pix)_day2;Solidity_day2;Equivalent Diameter (pix)_day2;Circularity_day2;Aspect ratio_day2;Mean grey value_day2;Homogeneity_day2;Energy_day2;Correlation_day2;Max temp (°C)_day2;Normalised alb_day2;Label_day2;Name_delta;Index_delta;Wells_delta;multiple_delta;Path 8bcrop_delta;Path segmented_delta;Area (pix2)_delta;Centroid_delta;Perimeter (pix)_delta;Solidity_delta;Equivalent Diameter (pix)_delta;Circularity_delta;Aspect ratio_delta;Mean grey value_delta;Homogeneity_delta;Energy_delta;Correlation_delta
1;Tube 5;1402170.0;;;;;;;;;;;;;;;;;;1402170.0;0.0;217.0;False;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_100659_tube5_cropped_8bits2\14_0217_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_100659_tube5_segmentationDebug2\14_0217_0_segmented.tiff;2772.0;(77. 69);200.166520476341;0.983153041319382;59.4089220404298;0.86940114994677;0.919277631454753;739.640078209277;0.943980818668617;0.869737430638887;0.914651861697963;1402170.0;0.0;217.0;False;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_161626_tube5_cropped_8bits\14_0217_0_8bits.tiff;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_161626_tube5_segmentationDebug\14_0217_0_segmented.tiff;2983.5;(74. 77);208.0660150051117;0.9783571077225774;61.6336773340465;0.8660313376365867;0.9800051236368648;646.3475303979396;0.9495253874908042;0.8605426448640802;0.8966714377505665;50.7;110.28118127552624;Alive;0.0;0.0;0.0;;;;211.5;;7.899494528770703;-0.004795933596804525;2.2247552936167025;-0.0033698123101832955;0.06072749218211171;-93.29254781133739;0.005544568822187124;-0.009194785774806813;-0.017980423947396518
1;Tube 5;1502190.0;1502190.0;0.0;219.0;False;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_163206_tube5_cropped_8bits2\15_0219_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_163206_tube5_segmentationDebug2\15_0219_0_segmented.tiff;2240.0;(77. 77);193.195957779884;0.942959376973268;53.4046494249963;0.754157078029537;0.885594149011732;549.597205290886;0.948132292406294;0.893517670785388;0.913090802315095;1502190.0;0.0;219.0;False;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_100659_tube5_cropped_8bits2\15_0219_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_100659_tube5_segmentationDebug2\15_0219_0_segmented.tiff;2689.5;(81. 74);200.409162044525;0.978177850518276;58.5181831191401;0.841484785929014;0.905830076536681;538.113004595772;0.946862328695728;0.873716298957142;0.926146255494813;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 5;1502200.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1502200.0;0.0;220.0;False;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_161626_tube5_cropped_8bits\15_0220_0_8bits.tiff;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_161626_tube5_segmentationDebug\15_0220_0_segmented.tiff;2901.5;(79. 78);205.0954532623291;0.9779238287832828;60.780790872191474;0.8668029358940711;0.9374795126207696;1092.3259552448726;0.9626724641249712;0.8650809885128881;0.829147690537374;62.5;1.716148287778825;Dead;;;;;;;;;;;;;;;;;
1;Tube 5;1602220.0;1602220.0;0.0;222.0;False;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_163206_tube5_cropped_8bits2\16_0222_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_163206_tube5_segmentationDebug2\16_0222_0_segmented.tiff;2051.5;(71. 73);176.610171318054;0.964050751879699;51.1082275766259;0.826513519241331;0.958894438843333;603.074649644517;0.95278414109072;0.902572601857075;0.904078095318101;1602220.0;0.0;222.0;False;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_100659_tube5_cropped_8bits2\16_0222_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_100659_tube5_segmentationDebug2\16_0222_0_segmented.tiff;2760.0;(82. 77);217.681239008903;0.946664380037729;59.2801918305689;0.731942465611428;0.795937231349168;535.104574109245;0.945027454724811;0.870088754663078;0.922955660304457;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 5;1704240.0;1704240.0;0.0;424.0;False;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_163206_tube5_cropped_8bits2\17_0424_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_163206_tube5_segmentationDebug2\17_0424_0_segmented.tiff;1864.5;(73. 74);171.438598513603;0.959351685104193;48.7232504165999;0.797177506962584;0.966513891639199;589.575252043901;0.95703222825637;0.911027296546033;0.909827720322645;1704240.0;0.0;424.0;False;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_100659_tube5_cropped_8bits2\17_0424_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_100659_tube5_segmentationDebug2\17_0424_0_segmented.tiff;2331.5;(71. 78);201.923881173133;0.928699462258514;54.4844748396277;0.718571376218827;0.921714170111118;640.207693868785;0.952545278554839;0.889583132164906;0.923549010538414;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 5;1705240.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1705240.0;0.0;524.0;False;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_161626_tube5_cropped_8bits\17_0524_0_8bits.tiff;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_161626_tube5_segmentationDebug\17_0524_0_segmented.tiff;2146.0;(74. 78);177.6812391281128;0.9734633703787708;52.2720964090944;0.8541938359001272;0.922764369790402;1094.6539812835435;0.9696336035023756;0.8990757832837025;0.8439408943341683;49.4;67.0640904806786;Alive;;;;;;;;;;;;;;;;;
1;Tube 5;1806240.0;1806240.0;0.0;624.0;False;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_163206_tube5_cropped_8bits2\18_0624_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_163206_tube5_segmentationDebug2\18_0624_0_segmented.tiff;1478.5;(72. 66);151.639608979225;0.957267724182583;43.3876096010247;0.807989805251915;0.889183287805894;585.848568817049;0.96662773671881;0.928963957429277;0.911820573714781;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 5;1807240.0;;;;;;;;;;;;;;;;;;1807240.0;0.0;724.0;False;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_100659_tube5_cropped_8bits2\18_0724_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_100659_tube5_segmentationDebug2\18_0724_0_segmented.tiff;1923.5;(70. 80);172.124890327453;0.960549313358302;49.4881426636531;0.815858235105427;0.920523270764258;534.388129603854;0.955034799785535;0.908399557583108;0.9163264993174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 5;1808240.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1808240.0;0.0;824.0;False;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_161626_tube5_cropped_8bits\18_0824_0_8bits.tiff;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_161626_tube5_segmentationDebug\18_0824_0_segmented.tiff;1936.5;(77. 78);166.9533176422119;0.9790192113245704;49.655094183574384;0.8730462637138335;0.9182992436956576;783.209704021814;0.962781764424086;0.9081022185886524;0.8724712411432464;56.05;48.35061262959472;Dead;;;;;;;;;;;;;;;;;
1;Tube 5;1909240.0;1909240.0;0.0;924.0;False;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_163206_tube5_cropped_8bits2\19_0924_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_163206_tube5_segmentationDebug2\19_0924_0_segmented.tiff;1505.5;(72. 75);200.811182022094;0.84176684372379;43.7819841327318;0.469153368453225;0.727773975191446;683.668305815058;0.963043305670982;0.925895451268272;0.892442592708226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 5;1910240.0;;;;;;;;;;;;;;;;;;1910240.0;0.0;1024.0;False;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_100659_tube5_cropped_8bits2\19_1024_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_100659_tube5_segmentationDebug2\19_1024_0_segmented.tiff;1733.5;(76. 69);160.124890327453;0.969790209790209;46.9804294445932;0.849602965102503;0.983580305314657;455.717014167334;0.957578468017027;0.917202153344367;0.916287647562493;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 5;2012240.0;2012240.0;0.0;1224.0;False;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_163206_tube5_cropped_8bits2\20_1224_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_163206_tube5_segmentationDebug2\20_1224_0_segmented.tiff;1716.0;(74. 78);159.539103627204;0.973064927700595;46.7426898965553;0.847213470370166;0.929329246351494;549.56773972022;0.959549868201882;0.918072032427288;0.915853771945782;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 5;2013240.0;;;;;;;;;;;;;;;;;;2013240.0;0.0;1324.0;False;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_100659_tube5_cropped_8bits2\20_1324_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_100659_tube5_segmentationDebug2\20_1324_0_segmented.tiff;2139.5;(79. 77);175.095452427864;0.981647166781371;52.1928731337994;0.876945131420884;0.89301128459687;532.069556956908;0.952047948725407;0.898818255218706;0.921142447558971;2013240.0;0.0;1324.0;False;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_161626_tube5_cropped_8bits\20_1324_0_8bits.tiff;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_161626_tube5_segmentationDebug\20_1324_0_segmented.tiff;2672.0;(72. 82);255.13708341121676;0.8272445820433436;58.32748977568257;0.5158211491234336;0.6961568895515764;997.489465559128;0.9475029811014328;0.8724336325034603;0.8713173624236153;58.9;100.93936537857367;Alive;0.0;0.0;0.0;;;;532.5;;80.0416309833528;-0.15440258473802737;6.13461664188317;-0.36112398229745046;-0.19685439504529356;465.41990860222006;-0.004544967623974161;-0.026384622715245665;-0.04982508513535566
1;Tube 5;209050.0;209050.0;0.0;905.0;False;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_163206_tube5_cropped_8bits2\2_0905_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_163206_tube5_segmentationDebug2\2_0905_0_segmented.tiff;2979.0;(75. 76);211.823374748229;0.973688511194639;61.5871788911137;0.834319898190012;0.971167073217799;681.056994766505;0.929248592917757;0.860137097336252;0.903231412725327;;;;;;;;;;;;;;;;;;209050.0;0.0;905.0;False;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_161626_tube5_cropped_8bits\2_0905_0_8bits.tiff;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_161626_tube5_segmentationDebug\2_0905_0_segmented.tiff;3405.0;(72. 82);227.1370836496353;0.9676044330775788;65.84360750918215;0.8293749034326363;0.9226295192857532;437.10948946728354;0.9414525629398114;0.8411039265772186;0.91562623784946;37.0;96.61168708765315;Alive;;;;;;;;;;;;;;;;;
1;Tube 5;210050.0;;;;;;;;;;;;;;;;;;210050.0;0.0;1005.0;False;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_100659_tube5_cropped_8bits2\2_1005_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_100659_tube5_segmentationDebug2\2_1005_0_segmented.tiff;3437.5;(79. 69);222.409161686897;0.981161695447409;66.1570928550153;0.873267353320231;0.964049680967375;788.063280792218;0.926172252320614;0.83946776850473;0.913050935751015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 5;312050.0;312050.0;0.0;1205.0;False;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_163206_tube5_cropped_8bits2\3_1205_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_163206_tube5_segmentationDebug2\3_1205_0_segmented.tiff;2934.0;(76. 77);204.994947791099;0.980451127819548;61.1202488889972;0.877371772825264;0.909451945705871;567.208799730943;0.932968372811276;0.862259184822771;0.920311134777857;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 5;313050.0;;;;;;;;;;;;;;;;;;313050.0;0.0;1305.0;False;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_100659_tube5_cropped_8bits2\3_1305_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_100659_tube5_segmentationDebug2\3_1305_0_segmented.tiff;3356.5;(78. 71);217.237588286399;0.988077715631439;65.372995433157;0.893771640032393;0.905654886848719;620.748037542662;0.926448731927776;0.843174071055892;0.922954944980171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 5;415030.0;;;;;;;;;;;;;;;;;;415030.0;0.0;1503.0;False;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_100659_tube5_cropped_8bits2\4_1503_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\16042025 before laser\Analysis\2025-04-16_100659_tube5_segmentationDebug2\4_1503_0_segmented.tiff;3255.5;(74. 72);221.23758816719;0.970198182089107;64.3819177866372;0.835814176411841;0.893602422555638;565.729967419872;0.926817233956591;0.847345437556297;0.909805405563661;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;Tube 5;415040.0;415040.0;0.0;1504.0;False;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_163206_tube5_cropped_8bits2\4_1504_0_8bits.tiff;G:\Experiments\PTT\Spheroids\14042025\15042025\Analysis\2025-04-15_163206_tube5_segmentationDebug2\4_1504_0_segmented.tiff;2704.0;(76. 75);200.852812290191;0.968481375358166;58.6757166889666;0.842288201559513;0.860098756075178;619.866480337116;0.940385677615554;0.872852448690104;0.926108498464677;;;;;;;;;;;;;;;;;;415040.0;0.0;1504.0;False;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_161626_tube5_cropped_8bits\4_1504_0_8bits.tiff;E:\Experiments\PTT\Spheroids\14042025\16042025 after laser\Analysis\2025-04-16_161626_tube5_segmentationDebug\4_1504_0_segmented.tiff;3689.0;(70. 82);417.56348872184753;0.6895971586129545;68.5345218158558;0.2658725398643616;0.563006654007826;565.2951086784672;0.9259313065320172;0.8220767620749416;0.8963177182102644;37.0;77.65944077913917;Alive;;;;;;;;;;;;;;;;;
