Experiment ID;Sheet;merge_number;Name_day0;Index_day0;Wells_day0;multiple_day0;Path 8bcrop_day0;Path segmented_day0;Area (pix2)_day0;Centroid_day0;Perimeter (pix)_day0;Solidity_day0;Equivalent Diameter (pix)_day0;Circularity_day0;Aspect ratio_day0;Mean grey value_day0;Homogeneity_day0;Energy_day0;Correlation_day0;Name_day1;Index_day1;Wells_day1;multiple_day1;Path 8bcrop_day1;Path segmented_day1;Area (pix2)_day1;Centroid_day1;Perimeter (pix)_day1;Solidity_day1;Equivalent Diameter (pix)_day1;Circularity_day1;Aspect ratio_day1;Mean grey value_day1;Homogeneity_day1;Energy_day1;Correlation_day1;Name_day2;Index_day2;Wells_day2;multiple_day2;Path 8bcrop_day2;Path segmented_day2;Area (pix2)_day2;Centroid_day2;Perimeter (pix)_day2;Solidity_day2;Equivalent Diameter (pix)_day2;Circularity_day2;Aspect ratio_day2;Mean grey value_day2;Homogeneity_day2;Energy_day2;Correlation_day2;Normalised alb_day2;Max temp (°C)_day2;Label_day2
2;Tube 5;1502200.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1502200.0;0.0;220.0;False;G:\Experiments\PTT\Spheroids\03062025_mda\05062025 after laser\Analysis\2025-06-05_152931_tube5_cropped_8bits2\15_0220_0_8bits.tiff;G:\Experiments\PTT\Spheroids\03062025_mda\05062025 after laser\Analysis\2025-06-05_152931_tube5_segmentationDebug2\15_0220_0_segmented.tiff;3113.5;(72. 70);226.752306699752;0.944773175542406;62.9621419785963;0.760948572415813;0.930870383854498;1139.49526619001;0.950916550733368;0.854414170360991;0.845222012256468;119.27129844615109;52.0;Alive
2;Tube 5;1502210.0;1502210.0;0.0;221.0;False;G:\Experiments\PTT\Spheroids\03062025_mda\04062025\Analysis\2025-06-04_110919_tube5_cropped_8bits2\15_0221_0_8bits.tiff;G:\Experiments\PTT\Spheroids\03062025_mda\04062025\Analysis\2025-06-04_110919_tube5_segmentationDebug2\15_0221_0_segmented.tiff;1954.0;(75. 76);179.882249712944;0.944874274661508;49.8789541832275;0.758853257001326;0.865465446690653;1050.96167256678;0.95364373972535;0.906743438574851;0.872441724995908;1502210.0;0.0;221.0;False;E:\Experiments\PTT\Spheroids\03062025_mda\05062025 before laser\Analysis\2025-06-05_103437_tube5_cropped_8bits\15_0221_0_8bits.tiff;E:\Experiments\PTT\Spheroids\03062025_mda\05062025 before laser\Analysis\2025-06-05_103437_tube5_segmentationDebug\15_0221_0_segmented.tiff;3069.0;(87. 77);235.6812388896942;0.924119241192412;62.51057640745456;0.6943152873284445;0.9115935569382768;1284.3217124335092;0.9348683353274058;0.8553405691022379;0.8550409064736446;;;;;;;;;;;;;;;;;;;;
2;Tube 5;1602230.0;1602230.0;0.0;223.0;False;G:\Experiments\PTT\Spheroids\03062025_mda\04062025\Analysis\2025-06-04_110919_tube5_cropped_8bits2\16_0223_0_8bits.tiff;G:\Experiments\PTT\Spheroids\03062025_mda\04062025\Analysis\2025-06-04_110919_tube5_segmentationDebug2\16_0223_0_segmented.tiff;1734.5;(77. 74);167.296463489532;0.944716775599128;46.9939782349094;0.778772571766696;0.901649986669369;1139.69465093648;0.960316929393409;0.914606854757754;0.869810064852621;;;;;;;;;;;;;;;;;;1602230.0;0.0;223.0;False;G:\Experiments\PTT\Spheroids\03062025_mda\05062025 after laser\Analysis\2025-06-05_152931_tube5_cropped_8bits2\16_0223_0_8bits.tiff;G:\Experiments\PTT\Spheroids\03062025_mda\05062025 after laser\Analysis\2025-06-05_152931_tube5_segmentationDebug2\16_0223_0_segmented.tiff;2932.5;(71. 70);217.438598871231;0.950567260940032;61.1046231060781;0.779425487036909;0.881014838940994;1281.07044171314;0.954499341006407;0.862786202967217;0.853018929121895;6.626183247008394;68.0;Dead
2;Tube 5;1603240.0;;;;;;;;;;;;;;;;;;1603240.0;0.0;324.0;False;E:\Experiments\PTT\Spheroids\03062025_mda\05062025 before laser\Analysis\2025-06-05_103437_tube5_cropped_8bits\16_0324_0_8bits.tiff;E:\Experiments\PTT\Spheroids\03062025_mda\05062025 before laser\Analysis\2025-06-05_103437_tube5_segmentationDebug\16_0324_0_segmented.tiff;3045.5;(69. 71);228.75230658054352;0.9483107582126732;62.27078796266302;0.7313706096316259;0.9000913099598024;935.1815344163888;0.948576272990336;0.8535375786711507;0.8779717073564762;;;;;;;;;;;;;;;;;;;;
2;Tube 5;1704240.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1704240.0;0.0;424.0;False;G:\Experiments\PTT\Spheroids\03062025_mda\05062025 after laser\Analysis\2025-06-05_152931_tube5_cropped_8bits2\17_0424_0_8bits.tiff;G:\Experiments\PTT\Spheroids\03062025_mda\05062025 after laser\Analysis\2025-06-05_152931_tube5_segmentationDebug2\17_0424_0_segmented.tiff;2980.0;(77. 72);224.509665966033;0.938730508741534;61.597514911811;0.742943933230024;0.953461806007911;1100.52193258275;0.94723546587676;0.860091241020655;0.845686279454621;105.91176995892124;37.0;Alive
2;Tube 5;1705240.0;1705240.0;0.0;524.0;False;G:\Experiments\PTT\Spheroids\03062025_mda\04062025\Analysis\2025-06-04_110919_tube5_cropped_8bits2\17_0524_0_8bits.tiff;G:\Experiments\PTT\Spheroids\03062025_mda\04062025\Analysis\2025-06-04_110919_tube5_segmentationDebug2\17_0524_0_segmented.tiff;1874.5;(77. 77);177.781744360923;0.940305994482066;48.853736055762;0.745282601095489;0.875548017552655;1063.36363191579;0.952061850346662;0.910442180064112;0.879913956704066;1705240.0;0.0;524.0;False;E:\Experiments\PTT\Spheroids\03062025_mda\05062025 before laser\Analysis\2025-06-05_103437_tube5_cropped_8bits\17_0524_0_8bits.tiff;E:\Experiments\PTT\Spheroids\03062025_mda\05062025 before laser\Analysis\2025-06-05_103437_tube5_segmentationDebug\17_0524_0_segmented.tiff;2806.5;(68. 67);228.26702547073364;0.9279219705736486;59.77747721591498;0.6768439501104514;0.8342228408103437;1390.748437642711;0.9390942219282828;0.8669686782855061;0.8584289709622246;;;;;;;;;;;;;;;;;;;;
2;Tube 5;1807240.0;;;;;;;;;;;;;;;;;;1807240.0;0.0;724.0;False;E:\Experiments\PTT\Spheroids\03062025_mda\05062025 before laser\Analysis\2025-06-05_103437_tube5_cropped_8bits\18_0724_0_8bits.tiff;E:\Experiments\PTT\Spheroids\03062025_mda\05062025 before laser\Analysis\2025-06-05_103437_tube5_segmentationDebug\18_0724_0_segmented.tiff;2951.0;(62. 85);224.0243847370148;0.9431128155960372;61.29706270706179;0.7389047987079518;0.9224222687510862;1103.498380639205;0.9343809764480056;0.8608571825278091;0.8788119435231853;1807240.0;0.0;724.0;False;G:\Experiments\PTT\Spheroids\03062025_mda\05062025 after laser\Analysis\2025-06-05_152931_tube5_cropped_8bits2\18_0724_0_8bits.tiff;G:\Experiments\PTT\Spheroids\03062025_mda\05062025 after laser\Analysis\2025-06-05_152931_tube5_segmentationDebug2\18_0724_0_segmented.tiff;2968.0;(76. 79);220.166520476341;0.954187429673685;61.4733679634845;0.769433698403111;0.950189005545606;1056.60915423939;0.949536146757465;0.860816178571879;0.87043647066338;103.55420610823361;37.0;Alive
2;Tube 5;1910240.0;1910240.0;0.0;1024.0;False;G:\Experiments\PTT\Spheroids\03062025_mda\04062025\Analysis\2025-06-04_110919_tube5_cropped_8bits2\19_1024_0_8bits.tiff;G:\Experiments\PTT\Spheroids\03062025_mda\04062025\Analysis\2025-06-04_110919_tube5_segmentationDebug2\19_1024_0_segmented.tiff;1553.5;(79. 76);156.811181902885;0.951607963246554;44.4744604548056;0.793902309453582;0.840434727200554;1099.00303360401;0.964143180100252;0.925467621937628;0.888087259248269;1910240.0;0.0;1024.0;False;E:\Experiments\PTT\Spheroids\03062025_mda\05062025 before laser\Analysis\2025-06-05_103437_tube5_cropped_8bits\19_1024_0_8bits.tiff;E:\Experiments\PTT\Spheroids\03062025_mda\05062025 before laser\Analysis\2025-06-05_103437_tube5_segmentationDebug\19_1024_0_segmented.tiff;2881.5;(70. 84);221.92387998104093;0.941974501471069;60.57094805395052;0.7352252512998524;0.823215315173596;1110.0655098161133;0.9358448774104065;0.8641529911853149;0.8814855048304635;1910240.0;0.0;1024.0;False;G:\Experiments\PTT\Spheroids\03062025_mda\05062025 after laser\Analysis\2025-06-05_152931_tube5_cropped_8bits2\19_1024_0_8bits.tiff;G:\Experiments\PTT\Spheroids\03062025_mda\05062025 after laser\Analysis\2025-06-05_152931_tube5_segmentationDebug2\19_1024_0_segmented.tiff;2812.0;(83. 80);220.024384975433;0.940153794717485;59.8360225933782;0.729933925379559;0.882055793654793;967.383187021889;0.948750570802209;0.867709611893227;0.86559581456402;106.48330058939096;37.0;Alive
2;Tube 5;2013240.0;2013240.0;0.0;1324.0;False;G:\Experiments\PTT\Spheroids\03062025_mda\04062025\Analysis\2025-06-04_110919_tube5_cropped_8bits2\20_1324_0_8bits.tiff;G:\Experiments\PTT\Spheroids\03062025_mda\04062025\Analysis\2025-06-04_110919_tube5_segmentationDebug2\20_1324_0_segmented.tiff;1604.5;(74. 79);172.811182141304;0.907522624434389;45.1985934463404;0.675158754463506;0.925031096046029;904.699531937986;0.960208583205413;0.922509644373425;0.885340119395655;2013240.0;0.0;1324.0;False;E:\Experiments\PTT\Spheroids\03062025_mda\05062025 before laser\Analysis\2025-06-05_103437_tube5_cropped_8bits\20_1324_0_8bits.tiff;E:\Experiments\PTT\Spheroids\03062025_mda\05062025 before laser\Analysis\2025-06-05_103437_tube5_segmentationDebug\20_1324_0_segmented.tiff;2637.0;(78. 88);203.6812391281128;0.9556078999818808;57.94422041469386;0.7987629954733474;0.944489381529578;1206.8417543863875;0.9470225064289742;0.8756709196835296;0.8820168150778737;2013240.0;0.0;1324.0;False;G:\Experiments\PTT\Spheroids\03062025_mda\05062025 after laser\Analysis\2025-06-05_152931_tube5_cropped_8bits2\20_1324_0_8bits.tiff;G:\Experiments\PTT\Spheroids\03062025_mda\05062025 after laser\Analysis\2025-06-05_152931_tube5_segmentationDebug2\20_1324_0_segmented.tiff;2735.0;(75. 68);212.166520237922;0.942778352292313;59.0111019626872;0.763507816606943;0.850572756042724;1128.60931326881;0.946625962098901;0.871424723600209;0.852466241500332;100.80371494909805;37.0;Alive
2;Tube 5;213050.0;;;;;;;;;;;;;;;;;;213050.0;0.0;1305.0;False;E:\Experiments\PTT\Spheroids\03062025_mda\05062025 before laser\Analysis\2025-06-05_103437_tube5_cropped_8bits\2_1305_0_8bits.tiff;E:\Experiments\PTT\Spheroids\03062025_mda\05062025 before laser\Analysis\2025-06-05_103437_tube5_segmentationDebug\2_1305_0_segmented.tiff;3607.0;(80. 72);264.3086556196213;0.9133957964041528;67.76854017801868;0.6488334552353083;0.9497724772202109;1214.19686718386;0.9255970581478884;0.8308719959183178;0.8717490477011396;;;;;;;;;;;;;;;;;;;;
2;Tube 5;214050.0;214050.0;0.0;1405.0;False;G:\Experiments\PTT\Spheroids\03062025_mda\04062025\Analysis\2025-06-04_110919_tube5_cropped_8bits2\2_1405_0_8bits.tiff;G:\Experiments\PTT\Spheroids\03062025_mda\04062025\Analysis\2025-06-04_110919_tube5_segmentationDebug2\2_1405_0_segmented.tiff;2456.5;(75. 71);210.610171675682;0.910826844642195;55.9259594610761;0.695933829587547;0.930412177391903;1073.86793932358;0.945837836531449;0.883348518931589;0.888139150882259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
