Experiment ID;Sheet;merge_number;Name_day0;Index_day0;Wells_day0;multiple_day0;Path 8bcrop_day0;Path segmented_day0;Area (pix2)_day0;Centroid_day0;Perimeter (pix)_day0;Solidity_day0;Equivalent Diameter (pix)_day0;Circularity_day0;Aspect ratio_day0;Mean grey value_day0;Homogeneity_day0;Energy_day0;Correlation_day0;Normalised alb_day0;Max temp (°C)_day0;Label_day0;Name_day1;Index_day1;Wells_day1;multiple_day1;Path 8bcrop_day1;Path segmented_day1;Area (um2)_day1;Centroid_day1;Perimeter (pix)_day1;Solidity_day1;Equivalent Diameter (pix)_day1;Circularity_day1;Aspect ratio_day1;Mean grey value_day1;Homogeneity_day1;Energy_day1;Correlation_day1;Area (pix2)_day1;Normalised alb_day1;Max temp (°C)_day1;Label_day1;Name_day2;Index_day2;Wells_day2;multiple_day2;Path 8bcrop_day2;Path segmented_day2;Area (um2)_day2;Centroid_day2;Perimeter (pix)_day2;Solidity_day2;Equivalent Diameter (pix)_day2;Circularity_day2;Aspect ratio_day2;Mean grey value_day2;Homogeneity_day2;Energy_day2;Correlation_day2;Normalised alb_day2;Max temp (°C)_day2;Label_day2;Area (pix2)_day2;Name_delta;Index_delta;Wells_delta;multiple_delta;Path 8bcrop_delta;Path segmented_delta;Area (um2)_delta;Centroid_delta;Perimeter (pix)_delta;Solidity_delta;Equivalent Diameter (pix)_delta;Circularity_delta;Aspect ratio_delta;Mean grey value_delta;Homogeneity_delta;Energy_delta;Correlation_delta;Area (pix2)_delta;Normalised alb_delta;Max temp (°C)_delta;Label_delta
2;Tube 3;1302160.0;;;;;;;;;;;;;;;;;;;;;1302160.0;0.0;216.0;False;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_093634_tube3_cropped_8bits2\13_0216_0_8bits.tiff;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_093634_tube3_segmentationDebug2\13_0216_0_segmented.tiff;1931.5;(73. 74);184.6101719141;0.925934803451582;49.5909485758839;0.712185821088739;0.874217786836594;332.638544171877;0.959429897608882;0.907747711449496;0.935705822956526;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Tube 3;1402180.0;;;;;;;;;;;;;;;;;;;;;1402180.0;0.0;218.0;False;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_093634_tube3_cropped_8bits2\14_0218_0_8bits.tiff;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_093634_tube3_segmentationDebug2\14_0218_0_segmented.tiff;1647.5;(75. 83);177.639609098434;0.911479944674965;45.8002418110557;0.656078294069826;0.923114767855193;493.465056783858;0.964590807226828;0.920496422888022;0.922545860016515;;;;;1402180.0;0.0;218.0;False;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 after laser\Analysis\2025-06-04_155435_tube3_cropped_8bits2\14_0218_0_8bits.tiff;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 after laser\Analysis\2025-06-04_155435_tube3_segmentationDebug2\14_0218_0_segmented.tiff;1652.0;(41. 91);166.710676431655;0.944809837003145;45.8627488044762;0.746952662560797;0.964058368026471;295.726595199733;0.96742164531442;0.920721406915925;0.926820842095378;94.27275340223191;44.0;Alive;;0.0;0.0;0.0;;;;4.5;;-10.92893266677899;0.033329892328180066;0.0625069934204987;0.09087436849097097;0.04094360017127807;-197.738461584125;0.0028308380875919914;0.00022498402790294136;0.00427498207886301;;;;
2;Tube 3;1502210.0;;;;;;;;;;;;;;;;;;;;;1502210.0;0.0;221.0;False;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_093634_tube3_cropped_8bits2\15_0221_0_8bits.tiff;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_093634_tube3_segmentationDebug2\15_0221_0_segmented.tiff;2276.5;(76. 72);233.923880219459;0.841900887573964;53.8379960955977;0.522791358457994;0.49253548953795;272.458132556189;0.948153089671846;0.891291008412461;0.940294001400872;;;;;1502210.0;0.0;221.0;False;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 after laser\Analysis\2025-06-04_155435_tube3_cropped_8bits2\15_0221_0_8bits.tiff;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 after laser\Analysis\2025-06-04_155435_tube3_segmentationDebug2\15_0221_0_segmented.tiff;2042.0;(71. 73);202.024384737014;0.887247447316967;50.9897553470224;0.628721071872486;0.754055729260967;498.879183673469;0.960931063749223;0.902408499932938;0.916552418318;71.50872895864835;52.0;Alive;;0.0;0.0;0.0;;;;-234.5;;-31.89949548244499;0.045346559743003056;-2.8482407485753;0.10592971341449209;0.26152023972301697;226.42105111728;0.012777974077377019;0.01111749152047703;-0.023741583082871998;;;;
2;Tube 3;1602230.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1602230.0;0.0;223.0;False;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 after laser\Analysis\2025-06-04_155435_tube3_cropped_8bits2\16_0223_0_8bits.tiff;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 after laser\Analysis\2025-06-04_155435_tube3_segmentationDebug2\16_0223_0_segmented.tiff;2268.5;(79. 81);211.438598394393;0.890655673341185;53.7433150003953;0.637646683431044;0.910777912528479;564.176541384362;0.960346059321187;0.89205019906256;0.928015043725323;66.34008572749653;50.0;Alive;;;;;;;;;;;;;;;;;;;;;;
2;Tube 3;1603240.0;;;;;;;;;;;;;;;;;;;;;1603240.0;0.0;324.0;False;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_093634_tube3_cropped_8bits2\16_0324_0_8bits.tiff;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_093634_tube3_segmentationDebug2\16_0324_0_segmented.tiff;1815.5;(78. 71);176.953317284584;0.9445889698231;48.0787519957276;0.728599216731154;0.765261261643972;355.326616486892;0.964242740113249;0.911696771402045;0.926478475938873;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Tube 3;1705240.0;;;;;;;;;;;;;;;;;;;;;1705240.0;0.0;524.0;False;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_093634_tube3_cropped_8bits2\17_0524_0_8bits.tiff;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_093634_tube3_segmentationDebug2\17_0524_0_segmented.tiff;1885.0;(74. 80);203.195957899093;0.882697260594708;48.9903719298576;0.573708242791783;0.649230270905319;339.413042286856;0.952630575340322;0.908839487863527;0.922540404242487;;;;;1705240.0;0.0;524.0;False;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 after laser\Analysis\2025-06-04_155435_tube3_cropped_8bits2\17_0524_0_8bits.tiff;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 after laser\Analysis\2025-06-04_155435_tube3_segmentationDebug2\17_0524_0_segmented.tiff;1986.5;(74. 70);199.92388010025;0.892407906558849;50.2920506205145;0.624552699053824;0.695768599223053;461.334462546292;0.954609710487786;0.904465419515207;0.915682432266061;64.52556203996451;52.0;Alive;;0.0;0.0;0.0;;;;101.5;;-3.2720777988430143;0.009710645964141063;1.3016786906568996;0.05084445626204104;0.04653832831773397;121.92142025943599;0.0019791351474639507;-0.004374068348319993;-0.006857971976425903;;;;
2;Tube 3;1808240.0;;;;;;;;;;;;;;;;;;;;;1808240.0;0.0;824.0;False;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_093634_tube3_cropped_8bits2\18_0824_0_8bits.tiff;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_093634_tube3_segmentationDebug2\18_0824_0_segmented.tiff;1553.0;(76. 77);163.053822517395;0.943786083257368;44.4673027400325;0.734039364663245;0.939688906272596;318.134081430386;0.9622004517138;0.925174740590716;0.925418027516046;;;;;1808240.0;0.0;824.0;False;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 after laser\Analysis\2025-06-04_155435_tube3_cropped_8bits2\18_0824_0_8bits.tiff;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 after laser\Analysis\2025-06-04_155435_tube3_segmentationDebug2\18_0824_0_segmented.tiff;1958.0;(81. 75);186.710676431655;0.933492252681764;49.9299812596745;0.705804213680491;0.759383072243776;1059.51104793348;0.966734699578931;0.906574505958989;0.858866697287337;5.416078279451644;59.0;Dead;;0.0;0.0;0.0;;;;405.0;;23.65685391426001;-0.010293830575604068;5.462678519641997;-0.028235150982754087;-0.18030583402882006;741.3769665030941;0.004534247865131014;-0.018600234631726997;-0.06655133022870896;;;;
2;Tube 3;1910240.0;;;;;;;;;;;;;;;;;;;;;1910240.0;0.0;1024.0;False;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_093634_tube3_cropped_8bits2\19_1024_0_8bits.tiff;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_093634_tube3_segmentationDebug2\19_1024_0_segmented.tiff;1370.0;(70. 75);156.568541288375;0.923491742500842;41.7652747660921;0.702297981870989;0.784150283065464;358.790875116785;0.96671962182979;0.933353603542907;0.920618291399078;;;;;1910240.0;1.0;1024.0;False;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 after laser\Analysis\2025-06-04_155435_tube3_cropped_8bits2\19_1024_0_8bits.tiff;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 after laser\Analysis\2025-06-04_155435_tube3_segmentationDebug2\19_1024_0_segmented.tiff;819.0;(76. 24);106.911687374114;0.983193277310924;32.2921536466383;0.900416402480547;0.97420255193611;57.9374710987024;0.986181154922726;0.959854661147641;0.913744195578813;70.02411866884943;60.0;Alive;;0.0;1.0;0.0;;;;-551.0;;-49.656853914261006;0.059701534810082;-9.4731211194538;0.19811842060955798;0.19005226887064608;-300.8534040180826;0.019461533092935968;0.02650105760473398;-0.0068740958202649916;;;;
2;Tube 3;2013240.0;;;;;;;;;;;;;;;;;;;;;2013240.0;0.0;1324.0;False;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_093634_tube3_cropped_8bits2\20_1324_0_8bits.tiff;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_093634_tube3_segmentationDebug2\20_1324_0_segmented.tiff;1358.5;(75. 68);149.639609217643;0.943075321069073;41.5896131446629;0.762388569034665;0.838040558155281;248.523265175396;0.967511740614209;0.93442155914016;0.934288842782659;;;;;2013240.0;0.0;1324.0;False;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 after laser\Analysis\2025-06-04_155435_tube3_cropped_8bits2\20_1324_0_8bits.tiff;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 after laser\Analysis\2025-06-04_155435_tube3_segmentationDebug2\20_1324_0_segmented.tiff;1617.0;(74. 77);170.225395560264;0.910216718266253;45.374313701;0.70124726405034;0.743823133127378;1199.20899325032;0.97037111053536;0.922103304490047;0.834268108130643;6.983166918683845;67.0;Dead;;0.0;0.0;0.0;;;;258.5;;20.58578634262099;-0.032858602802819936;3.7847005563371;-0.06114130498432502;-0.09421742502790298;950.685728074924;0.0028593699211509893;-0.012318254650113047;-0.100020734652016;;;;
2;Tube 3;215040.0;;;;;;;;;;;;;;;;;;;;;215040.0;0.0;1504.0;False;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_093634_tube3_cropped_8bits2\2_1504_0_8bits.tiff;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_093634_tube3_segmentationDebug2\2_1504_0_segmented.tiff;2754.0;(75. 72);222.852811455726;0.926337033299697;59.2157217823158;0.69684720927945;0.978377280580473;391.63464071567;0.961927907244606;0.870345083883175;0.938042507973013;;;;;215040.0;0.0;1504.0;False;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 after laser\Analysis\2025-06-04_155435_tube3_cropped_8bits2\2_1504_0_8bits.tiff;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 after laser\Analysis\2025-06-04_155435_tube3_segmentationDebug2\2_1504_0_segmented.tiff;2621.0;(78. 70);202.99494767189;0.962894930198383;57.7681646475882;0.799293768529901;0.909346720458908;446.794940221535;0.958958268444885;0.876704200853562;0.937808792655421;113.18778820559602;37.0;Alive;;0.0;0.0;0.0;;;;-133.0;;-19.857863783835995;0.03655789689868605;-1.447557134727603;0.10244655925045099;-0.06903056012156505;55.160299505865;-0.0029696387997210083;0.0063591169703870465;-0.00023371531759197595;;;;
2;Tube 3;314010.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;314010.0;0.0;1401.0;False;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 after laser\Analysis\2025-06-04_155435_tube3_cropped_8bits2\3_1401_0_8bits.tiff;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 after laser\Analysis\2025-06-04_155435_tube3_segmentationDebug2\3_1401_0_segmented.tiff;2187.5;(63. 70);183.923879504203;0.963020030816641;52.7751030705594;0.812609111977509;0.828816077042106;271.529243059446;0.961856329821272;0.896225103733384;0.930755037724405;110.71343772259782;37.0;Alive;;;;;;;;;;;;;;;;;;;;;;
2;Tube 3;315020.0;;;;;;;;;;;;;;;;;;;;;315020.0;0.0;1502.0;False;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_093634_tube3_cropped_8bits2\3_1502_0_8bits.tiff;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_093634_tube3_segmentationDebug2\3_1502_0_segmented.tiff;2126.5;(77. 75);188.610171318054;0.948695070265447;52.0340647257094;0.751181756569052;0.877403535661002;464.651151513702;0.955214933567204;0.898886564137936;0.937523416840836;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Tube 3;412010.0;;;;;;;;;;;;;;;;;;;;;412010.0;0.0;1201.0;False;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_093634_tube3_cropped_8bits2\4_1201_0_8bits.tiff;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_093634_tube3_segmentationDebug2\4_1201_0_segmented.tiff;1772.0;(76. 76);176.367530703544;0.929695697796432;47.4992681340534;0.715873543735974;0.882112960550915;341.145385950988;0.957208266305887;0.91486675698147;0.921521358953811;;;;;412010.0;0.0;1201.0;False;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 after laser\Analysis\2025-06-04_155435_tube3_cropped_8bits2\4_1201_0_8bits.tiff;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 after laser\Analysis\2025-06-04_155435_tube3_segmentationDebug2\4_1201_0_segmented.tiff;1763.0;(80. 79);169.195957899093;0.955814583898075;47.3784900283672;0.77389530032843;0.877814984544422;185.476003366414;0.962521677898859;0.915538631894962;0.92579332425855;89.43402356881319;37.0;Alive;;0.0;0.0;0.0;;;;-9.0;;-7.171572804450989;0.026118886101643035;-0.12077810568619896;0.05802175659245601;-0.004297976006493065;-155.66938258457398;0.0053134115929720505;0.0006718749134919655;0.004271965304738945;;;;
2;Tube 3;509010.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;509010.0;0.0;901.0;False;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 after laser\Analysis\2025-06-04_155435_tube3_cropped_8bits2\5_0901_0_8bits.tiff;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 after laser\Analysis\2025-06-04_155435_tube3_segmentationDebug2\5_0901_0_segmented.tiff;2120.5;(77. 72);198.124890327453;0.926387068588903;51.9606048329974;0.678844122991245;0.747859807266239;326.57098358598;0.958425506365182;0.898444162888103;0.923384258953977;92.62318641356643;37.0;Alive;;;;;;;;;;;;;;;;;;;;;;
2;Tube 3;510010.0;;;;;;;;;;;;;;;;;;;;;510010.0;0.0;1001.0;False;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_093634_tube3_cropped_8bits2\5_1001_0_8bits.tiff;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_093634_tube3_segmentationDebug2\5_1001_0_segmented.tiff;2226.5;(74. 71);185.639609098434;0.959698275862069;53.2434770310208;0.8118789343075;0.772917763487309;409.466416581946;0.966741286398609;0.894376989999871;0.956779701913729;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Tube 3;607010.0;;;;;;;;;;;;;;;;;;;;;607010.0;0.0;701.0;False;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_093634_tube3_cropped_8bits2\6_0701_0_8bits.tiff;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_093634_tube3_segmentationDebug2\6_0701_0_segmented.tiff;1380.0;(71. 70);151.740114212036;0.934959349593495;41.9174256334346;0.753161544198183;0.90261541171918;524.060064729605;0.967559953026665;0.933080223754787;0.92175853426701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Tube 3;704010.0;;;;;;;;;;;;;;;;;;;;;704010.0;0.0;401.0;False;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_093634_tube3_cropped_8bits2\7_0401_0_8bits.tiff;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_093634_tube3_segmentationDebug2\7_0401_0_segmented.tiff;2059.5;(75. 73);179.438598752021;0.963283442469597;51.2077810726267;0.803785045810568;0.867863113444401;369.008709506334;0.960907281645409;0.902194964375675;0.944182895578302;;;;;704010.0;0.0;401.0;False;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 after laser\Analysis\2025-06-04_155435_tube3_cropped_8bits2\7_0401_0_8bits.tiff;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 after laser\Analysis\2025-06-04_155435_tube3_segmentationDebug2\7_0401_0_segmented.tiff;2118.5;(75. 80);176.610170841217;0.974695192086496;51.9360951123728;0.853506653652346;0.887559234989457;457.02986076986;0.960129993469433;0.899710641079662;0.928715791775323;68.04463828245085;52.0;Alive;;0.0;0.0;0.0;;;;59.0;;-2.828427910803981;0.011411749616899058;0.7283140397460954;0.04972160784177804;0.019696121545055956;88.02115126352601;-0.0007772881759759986;-0.0024843232960130024;-0.015467103802978999;;;;
2;Tube 3;802020.0;;;;;;;;;;;;;;;;;;;;;802020.0;0.0;202.0;False;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_093634_tube3_cropped_8bits2\8_0202_0_8bits.tiff;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_093634_tube3_segmentationDebug2\8_0202_0_segmented.tiff;2467.5;(74. 74);192.267025589942;0.969357690041249;56.051035464423;0.838798045624238;0.857515178772206;478.178721580927;0.952808123065413;0.883691311697316;0.940405435024325;;;;;802020.0;0.0;202.0;False;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 after laser\Analysis\2025-06-04_155435_tube3_cropped_8bits2\8_0202_0_8bits.tiff;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 after laser\Analysis\2025-06-04_155435_tube3_segmentationDebug2\8_0202_0_segmented.tiff;2785.0;(72. 71);226.852812051773;0.918990265632733;59.5480657291857;0.680059214195017;0.824471352179385;1195.36387546602;0.968853799397502;0.869517250857226;0.840282500557039;5.106784469076867;60.0;Dead;;0.0;0.0;0.0;;;;317.5;;34.58578646183099;-0.05036742440851605;3.4970302647626994;-0.15873883142922096;-0.0330438265928209;717.1851538850931;0.016045676332089087;-0.014174060840089986;-0.10012293446728604;;;;
2;Tube 3;902050.0;;;;;;;;;;;;;;;;;;;;;902050.0;0.0;205.0;False;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_093634_tube3_cropped_8bits2\9_0205_0_8bits.tiff;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_093634_tube3_segmentationDebug2\9_0205_0_segmented.tiff;2311.5;(74. 76);198.267026305198;0.952018121911037;54.2502830191265;0.738929110223227;0.739444341373355;515.087208787624;0.942175989959248;0.890270769963767;0.919406325003992;;;;;902050.0;0.0;205.0;False;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 after laser\Analysis\2025-06-04_155435_tube3_cropped_8bits2\9_0205_0_8bits.tiff;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 after laser\Analysis\2025-06-04_155435_tube3_segmentationDebug2\9_0205_0_segmented.tiff;3030.5;(79. 75);235.580733895301;0.928888888888888;62.117247526914;0.686190358495844;0.757670061112487;942.670356077299;0.953939240829095;0.857624650788307;0.891799168386776;6.3714524937203985;67.0;Dead;;0.0;0.0;0.0;;;;719.0;;37.31370759010301;-0.023129233022148976;7.8669645077875;-0.05273875172738307;0.018225719739132007;427.5831472896749;0.011763250869846975;-0.03264611917546001;-0.027607156617216022;;;;
2;Tube 4;1002070.0;;;;;;;;;;;;;;;;;;;;;1002070.0;0.0;207.0;False;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_094509_tube4_cropped_8bits2\10_0207_0_8bits.tiff;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_094509_tube4_segmentationDebug2\10_0207_0_segmented.tiff;1747.0;(74. 74);167.053822278976;0.953082378614293;47.1630097073154;0.786665193679585;0.8486749999298;446.511325354609;0.96864567046394;0.916274941040099;0.933412354394285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Tube 4;1002080.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1002080.0;0.0;208.0;False;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 after laser\Analysis\2025-06-04_160218_tube4_cropped_8bits2\10_0208_0_8bits.tiff;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 after laser\Analysis\2025-06-04_160218_tube4_segmentationDebug2\10_0208_0_segmented.tiff;1897.5;(75. 77);179.781744241714;0.936343449296817;49.1525384505721;0.73773513819223;0.869665730458884;380.211666666666;0.962284950495655;0.909241125362226;0.93066190580314;44.31836642881243;42.0;Dead;;;;;;;;;;;;;;;;;;;;;;
2;Tube 4;1102090.0;;;;;;;;;;;;;;;;;;;;;1102090.0;0.0;209.0;False;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_094509_tube4_cropped_8bits2\11_0209_0_8bits.tiff;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_094509_tube4_segmentationDebug2\11_0209_0_segmented.tiff;1691.0;(75. 76);172.710676312446;0.918023887079261;46.4009490220529;0.712385550515098;0.870598529620639;513.337137231817;0.973621973347516;0.918966198194536;0.939018820883017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Tube 4;1102100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1102100.0;0.0;210.0;False;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 after laser\Analysis\2025-06-04_160218_tube4_cropped_8bits2\11_0210_0_8bits.tiff;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 after laser\Analysis\2025-06-04_160218_tube4_segmentationDebug2\11_0210_0_segmented.tiff;2049.5;(78. 78);205.438598871231;0.892639372822299;51.0833088878815;0.610230201332557;0.691186870383833;474.594148596009;0.962210970203706;0.901244477228785;0.92908871416416;59.164469326801715;50.0;Alive;;;;;;;;;;;;;;;;;;;;;;
2;Tube 4;1202120.0;;;;;;;;;;;;;;;;;;;;;1202120.0;0.0;212.0;False;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_094509_tube4_cropped_8bits2\12_0212_0_8bits.tiff;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_094509_tube4_segmentationDebug2\12_0212_0_segmented.tiff;1404.5;(74. 74);174.610171675682;0.896298659859604;42.2878817225518;0.578885309993142;0.736864240027759;401.713766330312;0.971073329431955;0.931599680902162;0.926573543893905;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Tube 4;1202130.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1202130.0;0.0;213.0;False;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 after laser\Analysis\2025-06-04_160218_tube4_cropped_8bits2\12_0213_0_8bits.tiff;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 after laser\Analysis\2025-06-04_160218_tube4_segmentationDebug2\12_0213_0_segmented.tiff;1827.5;(76. 78);191.639609217643;0.898917855386128;48.2373845477085;0.625311904119976;0.833167096390683;641.789390776671;0.956442864673606;0.912086926200405;0.903536871570374;47.17761587583259;50.0;Dead;;;;;;;;;;;;;;;;;;;;;;
2;Tube 4;1302150.0;;;;;;;;;;;;;;;;;;;;;1302150.0;0.0;215.0;False;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_094509_tube4_cropped_8bits2\13_0215_0_8bits.tiff;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_094509_tube4_segmentationDebug2\13_0215_0_segmented.tiff;1508.5;(80. 74);167.154327869415;0.909556828459451;43.8255844596851;0.67845325021622;0.950364813939336;375.870356966356;0.972905380861811;0.927054540880032;0.935040103873031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;Tube 4;1302160.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1302160.0;0.0;216.0;False;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 after laser\Analysis\2025-06-04_160218_tube4_cropped_8bits2\13_0216_0_8bits.tiff;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 after laser\Analysis\2025-06-04_160218_tube4_segmentationDebug2\13_0216_0_segmented.tiff;1500.5;(76. 76);149.296463012695;0.968064516129032;43.7092202730169;0.845954151120497;0.868637801899672;395.084146124868;0.969996516994385;0.927956617427267;0.927566942958358;75.74261756288973;41.0;Alive;;;;;;;;;;;;;;;;;;;;;;
2;Tube 4;1402170.0;;;;;;;;;;;;;;;;;;;;;1402170.0;0.0;217.0;False;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_094509_tube4_cropped_8bits2\14_0217_0_8bits.tiff;G:\Experiments\PTT\Spheroids\02062025_mcf7\04062025 before laser\Analysis\2025-06-04_094509_tube4_segmentationDebug2\14_0217_0_segmented.tiff;1364.0;(72. 79);154.568541407585;0.918518518518518;41.6737176049697;0.717434103080727;0.895343988071269;408.829822306758;0.975515545184712;0.934042364433927;0.92980310301615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
